id	latitude	longitude	tree_type	height(m)
4588	38.248409	34.417017	pinus_sylvestris	25.51
4589	37.095036	30.781561	ceratonia_siliqua	21.65
4590	37.321392	31.991535	ceratonia_siliqua	23.58
4591	37.716296	35.062911	castanea_sativa	23.02
4592	39.696644	33.943234	castanea_sativa	18.35
4593	36.234918	43.791327	abies_nordmanniana	24.06
4594	39.499567	44.167322	quercus_frainetto	26.77
4595	40.799034	31.680939	pistacia_lentiscus	13.48
4596	37.249372	40.624552	picea_orientalis	21.18
4597	39.64096	35.456672	abies_cilicica	24.88
4598	41.805901	28.220334	fagus_orientalis	16.3
4599	36.237789	35.718504	pinus_sylvestris	8.17
4600	40.872721	29.958015	pinus_pinea	3.27
4601	40.889351	42.239495	olea_europaea	21.93
4602	41.143158	32.612895	castanea_sativa	18.22
4603	41.615066	40.451021	picea_orientalis	23.35
4604	38.012774	41.9666	pistacia_lentiscus	15.78
4605	36.602755	37.006037	populus_nigra	20.23
4606	40.435234	34.883071	pinus_nigra	19.72
4607	41.921875	41.257121	carpinus_betulus	16.22
4608	41.014988	33.583534	salix_alba	17.17
4609	39.598202	33.805167	pinus_pinea	10.55
4610	38.005341	26.246791	carpinus_betulus	20.99
4611	37.873578	26.428151	ceratonia_siliqua	18.83
4612	40.615733	40.397297	carpinus_betulus	4.79
4613	40.862243	31.033612	populus_nigra	2.61
4614	38.959466	42.360534	pinus_pinea	26.41
4615	40.745768	41.535414	castanea_sativa	11.1
4616	38.163812	34.3436	pistacia_lentiscus	19.68
4617	40.861577	43.516493	salix_alba	9.19
4618	41.046542	42.711505	ceratonia_siliqua	2.33
4619	37.102831	42.586307	pinus_sylvestris	28.11
4620	38.121703	27.380563	pinus_nigra	14.58
4621	40.391874	40.479786	cedrus_libani	18.17
4622	40.020985	26.704326	fraxinus_excelsior	15.15
4623	38.901059	39.765781	pinus_brutia	17.99
4624	37.97957	36.220082	carpinus_betulus	8.14
4625	37.536754	28.509023	pinus_sylvestris	7.37
4626	37.750363	44.5664	pinus_sylvestris	10.23
4627	38.079657	27.343665	pistacia_lentiscus	26.93
4628	38.757811	44.958209	populus_nigra	28.37
4629	36.175362	26.889612	pistacia_lentiscus	26.74
4630	40.204666	29.56196	quercus_cerris	21.16
4631	37.845546	34.536247	fraxinus_excelsior	10.65
4632	38.164516	41.850103	populus_nigra	26.87
4633	37.285165	32.265826	fagus_orientalis	23.38
4634	37.394884	43.962273	fraxinus_excelsior	28.8
4635	39.079196	36.357319	pistacia_lentiscus	4.27
4636	38.554838	44.556283	olea_europaea	10.06
4637	41.106345	39.334951	fagus_orientalis	15.48
4638	39.860519	39.680399	pinus_sylvestris	2.14
4639	39.226458	27.361457	quercus_cerris	26.33
4640	41.890716	36.656652	pinus_pinea	18.09
4641	40.838469	34.866746	fagus_orientalis	3.07
4642	38.530537	39.346203	abies_cilicica	13.65
4643	36.753954	30.039309	pinus_brutia	20.24
4644	36.098764	42.291634	picea_orientalis	23.45
4645	41.939646	29.697005	abies_nordmanniana	7.83
4646	37.334036	33.329005	castanea_sativa	10.61
4647	39.179198	34.532492	juniperus_spp	4.26
4648	36.271715	33.278801	salix_alba	12.1
4649	38.615165	43.227823	populus_nigra	13.3
4650	41.238991	26.592507	quercus_frainetto	13.44
4651	38.245626	26.306731	abies_cilicica	6.69
4652	36.181636	30.298569	cedrus_libani	19.24
4653	41.655168	30.125342	pinus_nigra	7.6
4654	40.171948	31.063955	cedrus_libani	28.5
4655	37.168718	35.679869	fraxinus_excelsior	11.34
4656	39.15321	30.394071	cedrus_libani	27.93
4657	36.193443	38.040931	fraxinus_excelsior	11.27
4658	41.531536	29.274778	pinus_sylvestris	8.85
4659	40.839972	27.827798	ceratonia_siliqua	12.8
4660	41.741891	29.884848	picea_orientalis	26.22
4661	36.711537	40.021088	pinus_nigra	27.87
4662	41.965509	33.958659	pinus_sylvestris	17.58
4663	36.827579	37.82913	quercus_frainetto	21.62
4664	36.717988	27.343826	quercus_frainetto	16.53
4665	41.78169	36.704993	fagus_orientalis	14.38
4666	40.040916	36.214185	quercus_frainetto	11.24
4667	38.95971	35.658805	quercus_macrolepis	4.32
4668	37.831011	38.845816	abies_cilicica	27.72
4669	37.6035	40.488201	salix_alba	11.68
4670	37.987234	34.3249	pistacia_lentiscus	22.44
4671	38.824129	43.140806	pistacia_lentiscus	14.46
4672	39.845549	39.751564	castanea_sativa	7.47
4673	39.944749	42.282891	pistacia_lentiscus	2.76
4674	40.629465	43.735183	fraxinus_excelsior	9.42
4675	36.109549	31.335794	pinus_pinea	2.19
4676	36.443355	44.684531	pinus_nigra	9.61
4677	38.470379	26.039917	pistacia_lentiscus	3.6
4678	39.084608	43.29179	salix_alba	12.22
4679	41.681377	38.473209	pinus_brutia	29.77
4680	36.469297	26.292649	pistacia_lentiscus	22.61
4681	40.653571	39.47114	juniperus_spp	3.2
4682	36.266497	43.318819	ceratonia_siliqua	8.7
4683	38.883526	31.054921	quercus_macrolepis	6.31
4684	36.541397	38.805292	cedrus_libani	24.59
4685	38.291942	30.613162	abies_cilicica	23.77
4686	40.873551	31.644378	carpinus_betulus	21.87
4687	40.183762	41.681422	pinus_nigra	19.28
4688	40.34369	32.901432	carpinus_betulus	9.76
4689	37.19807	33.062106	ceratonia_siliqua	16.3
4690	36.575171	40.458101	quercus_macrolepis	8.84
4691	40.846247	41.574436	populus_nigra	11.88
4692	36.309046	38.144441	quercus_cerris	5.16
4693	40.495344	34.801602	castanea_sativa	3.1
4694	41.268318	41.859464	pinus_pinea	24.99
4695	36.536549	33.446485	fagus_orientalis	14.56
4696	36.121587	36.842149	abies_nordmanniana	5.75
4697	41.35547	40.41359	castanea_sativa	8.67
4698	36.57458	41.367482	quercus_cerris	14.16
4699	41.158143	37.45346	populus_nigra	14.03
4700	39.711948	40.949515	cedrus_libani	6.26
4701	41.866387	34.536332	ceratonia_siliqua	26.04
4702	37.334022	27.974648	olea_europaea	15.43
4703	41.474809	31.544504	quercus_macrolepis	6.61
4704	40.44379	28.62866	pinus_brutia	23.28
4705	37.34125	29.677963	juniperus_spp	26.94
4706	39.007546	32.527492	populus_nigra	20.16
4707	36.846393	31.58508	pistacia_lentiscus	7.7
4708	38.123097	32.292351	pistacia_lentiscus	5.33
4709	36.417493	35.996752	pistacia_lentiscus	25.15
4710	38.315559	41.516564	pinus_nigra	14.98
4711	40.08972	28.965548	ceratonia_siliqua	16.38
4712	37.213674	43.829635	fagus_orientalis	13.72
4713	41.907711	38.481215	cedrus_libani	29.62
4714	37.514123	38.327202	pinus_brutia	12.02
4715	36.195098	28.316232	fagus_orientalis	4.35
4716	39.303397	40.854411	salix_alba	15.38
4717	37.08399	31.634025	populus_nigra	11.9
4718	40.162464	31.624359	ceratonia_siliqua	28.17
4719	38.945256	29.655215	abies_nordmanniana	15.85
4720	39.656831	34.821963	abies_cilicica	5.11
4721	36.610037	42.204337	pinus_brutia	14.64
4722	40.11301	34.523739	carpinus_betulus	19.54
4723	37.507365	36.461437	salix_alba	23.42
4724	37.995257	29.610597	fagus_orientalis	25.79
4725	38.447099	40.311083	abies_nordmanniana	25.77
4726	39.986167	42.951338	juniperus_spp	17.25
4727	37.140654	42.60468	fraxinus_excelsior	19.08
4728	40.203395	42.64737	fraxinus_excelsior	3.71
4729	39.324941	42.45192	carpinus_betulus	9.22
4730	37.720516	29.113209	fagus_orientalis	5.21
4731	39.497888	40.314557	pistacia_lentiscus	9.06
4732	40.402704	44.338971	quercus_cerris	21.85
4733	38.828156	26.528801	pinus_sylvestris	16.57
4734	37.742074	27.053809	olea_europaea	20.35
4735	39.146284	44.311819	fraxinus_excelsior	12.85
4736	41.006044	27.078352	carpinus_betulus	9.89
4737	38.950364	33.55716	pinus_sylvestris	23.47
4738	38.656297	33.255437	pinus_sylvestris	4.93
4739	39.512932	35.306115	carpinus_betulus	20.91
4740	38.234171	36.865074	quercus_cerris	25.45
4741	41.100818	35.195782	pinus_nigra	9.7
4742	39.394344	32.768391	abies_cilicica	22.87
4743	38.562066	43.852937	picea_orientalis	7.67
4744	39.751273	43.245367	juniperus_spp	9.91
4745	38.765226	43.597863	pinus_brutia	14.38
4746	39.12773	32.596049	abies_cilicica	26.71
4747	41.42621	40.314822	quercus_macrolepis	28.32
4748	37.322207	44.020436	picea_orientalis	8.06
4749	36.335287	28.403118	salix_alba	15.3
4750	40.816254	31.992394	pinus_sylvestris	4.99
4751	36.728172	26.279321	pinus_brutia	22.14
4752	37.678218	34.638359	quercus_cerris	26.04
4753	37.869587	41.612163	pinus_sylvestris	2.21
4754	41.097578	30.675825	cedrus_libani	13.72
4755	39.710976	38.761817	populus_nigra	13.26
4756	41.840178	41.046446	abies_cilicica	15.7
4757	36.053933	39.364802	pinus_pinea	11.4
4758	37.972822	33.322565	castanea_sativa	18.71
4759	40.12558	32.209631	fagus_orientalis	2.15
4760	40.147534	33.446635	ceratonia_siliqua	22.55
4761	41.044899	42.610705	quercus_cerris	4.1
4762	39.032644	44.3766	quercus_cerris	23.36
4763	38.98409	38.98659	pinus_brutia	9.11
4764	41.821015	27.918269	cedrus_libani	14.32
4765	39.150796	27.973556	quercus_frainetto	12.19
4766	41.559777	37.434168	pinus_brutia	22.76
4767	38.985849	28.221204	pinus_nigra	4.9
4768	36.19491	30.591505	picea_orientalis	23.9
4769	41.564222	39.561143	ceratonia_siliqua	15.85
4770	39.467054	38.067106	pinus_sylvestris	19.73
4771	40.724113	33.971342	salix_alba	14.44
4772	41.490311	30.273751	fagus_orientalis	23.09
4773	37.238467	42.985502	salix_alba	20.73
4774	41.385527	39.688109	fagus_orientalis	8.39
4775	39.235299	43.774643	carpinus_betulus	15.27
4776	37.60387	43.350557	pinus_pinea	2.92
4777	36.886542	36.804232	quercus_cerris	10.25
4778	38.150199	39.191655	fraxinus_excelsior	28.42
4779	41.168298	27.543408	populus_nigra	18.76
4780	37.025165	38.7521	abies_nordmanniana	28.06
4781	36.499437	26.124481	ceratonia_siliqua	9.02
4782	37.399838	44.030842	quercus_cerris	12.66
4783	40.293859	37.391024	fraxinus_excelsior	24.15
4784	39.287447	33.659775	picea_orientalis	23.97
4785	39.344061	36.436809	salix_alba	24.67
4786	38.407786	42.804961	abies_nordmanniana	5.46
4787	37.164956	41.265317	populus_nigra	18.79
4788	38.251962	44.808677	pistacia_lentiscus	9.06
4789	41.619554	27.830778	castanea_sativa	19.36
4790	39.839767	40.671892	fagus_orientalis	25.35
4791	38.271548	27.771496	quercus_frainetto	4.05
4792	38.017885	44.601173	cedrus_libani	8.19
4793	39.55344	44.992565	quercus_macrolepis	10.43
4794	41.541223	32.039473	ceratonia_siliqua	14.71
4795	38.323423	38.571145	pinus_sylvestris	25.79
4796	41.227683	35.50475	carpinus_betulus	16.05
4797	36.736346	35.801551	cedrus_libani	24.98
4798	41.968173	44.446923	juniperus_spp	6.05
4799	36.594258	44.795174	fagus_orientalis	23.49
4800	37.128413	27.817406	picea_orientalis	23.36
4801	39.905384	42.755255	populus_nigra	29.33
4802	41.090056	39.891366	pinus_pinea	28.29
4803	37.099383	33.222002	cedrus_libani	5.75
4804	38.22029	32.476072	quercus_cerris	28.1
4805	37.744379	42.648705	quercus_frainetto	24.64
4806	40.055313	41.524254	quercus_macrolepis	24.8
4807	38.046139	35.552601	castanea_sativa	29.11
4808	41.180166	36.305889	carpinus_betulus	27.43
4809	41.346109	32.847123	populus_nigra	10.23
4810	36.206191	33.07581	fagus_orientalis	21.96
4811	37.229894	34.48436	picea_orientalis	15.84
4812	39.419987	44.111143	pinus_brutia	19.01
4813	41.266257	35.524506	fagus_orientalis	12.87
4814	41.211214	29.537799	carpinus_betulus	21.05
4815	37.587218	39.345795	pinus_pinea	15.45
4816	41.588733	36.632229	cedrus_libani	17.07
4817	39.880614	34.696341	fagus_orientalis	12.34
4818	36.25301	44.734189	juniperus_spp	28.12
4819	37.269974	34.820302	abies_nordmanniana	5.61
4820	38.606132	40.80932	cedrus_libani	27.85
4821	38.163541	44.407679	pinus_brutia	13.02
4822	40.577405	39.012322	abies_cilicica	28.89
4823	36.632836	29.163909	castanea_sativa	13.19
4824	37.127908	32.344106	fagus_orientalis	8.73
4825	37.26534	31.04401	ceratonia_siliqua	2.47
4826	38.841011	41.487927	pistacia_lentiscus	24.95
4827	41.450961	44.055084	pistacia_lentiscus	26.21
4828	41.930282	39.116502	cedrus_libani	22.21
4829	36.950417	44.045656	pinus_sylvestris	4.84
4830	39.849415	40.500108	abies_nordmanniana	8.19
4831	36.99976	37.797898	pistacia_lentiscus	23.62
4832	36.273155	35.536511	abies_nordmanniana	2.59
4833	37.761242	35.469515	pinus_brutia	2.77
4834	38.081024	44.912774	abies_cilicica	10.68
4835	38.892256	36.388364	quercus_macrolepis	4.95
4836	41.622516	28.107284	fagus_orientalis	18.91
4837	39.313889	41.278644	picea_orientalis	7.01
4838	38.09976	34.211996	picea_orientalis	15.25
4839	36.268976	43.517851	pistacia_lentiscus	16.25
4840	36.836467	37.488866	abies_nordmanniana	19.14
4841	41.51907	29.010625	fraxinus_excelsior	27.29
4842	38.706449	41.435915	quercus_cerris	13.52
4843	39.273215	37.726529	castanea_sativa	12.95
4844	36.091364	34.444608	cedrus_libani	16.38
4845	38.806169	40.615345	juniperus_spp	9.18
4846	38.341939	29.1639	populus_nigra	25.62
4847	36.787925	40.727973	pinus_brutia	6.88
4848	37.493113	27.367465	fraxinus_excelsior	13.84
4849	37.436444	37.94861	quercus_frainetto	12.36
4850	40.932567	32.419467	fraxinus_excelsior	24.42
4851	37.250841	32.591607	quercus_cerris	22.08
4852	38.759562	33.232278	populus_nigra	16.77
4853	37.030082	29.07926	olea_europaea	27.32
4854	36.568348	27.390017	quercus_macrolepis	19.7
4855	40.715569	32.319101	quercus_frainetto	23.24
4856	37.440757	41.202265	cedrus_libani	26.38
4857	39.411462	42.23864	pistacia_lentiscus	6.99
4858	40.285524	31.040894	quercus_macrolepis	29.93
4859	41.858545	37.129144	olea_europaea	5.43
4860	36.479904	29.835098	ceratonia_siliqua	15.64
4861	37.791871	40.369326	castanea_sativa	2.05
4862	40.574971	30.450226	quercus_frainetto	10.78
4863	37.058019	31.662928	populus_nigra	18.51
4864	39.929788	39.796172	abies_cilicica	18.06
4865	40.361285	39.087951	cedrus_libani	4.89
4866	38.97294	42.121523	pistacia_lentiscus	8.71
4867	40.24285	44.605617	quercus_frainetto	9.47
4868	38.136354	31.53405	quercus_cerris	21.64
4869	36.213845	37.393073	quercus_macrolepis	9.2
4870	37.150395	43.00754	pinus_sylvestris	5.23
4871	37.063319	27.425127	abies_nordmanniana	14.83
4872	40.840674	39.30779	quercus_frainetto	24.23
4873	38.309865	39.009588	abies_cilicica	29.67
4874	39.183731	35.696897	cedrus_libani	4.05
4875	37.535	26.747702	quercus_macrolepis	11.67
4876	40.02124	26.029866	picea_orientalis	2.84
4877	39.231121	34.378308	abies_cilicica	10.22
4878	38.315578	30.983256	carpinus_betulus	17.27
4879	37.201762	33.966081	castanea_sativa	13.41
4880	39.455709	39.587916	populus_nigra	2.46
4881	38.490424	33.725963	pinus_nigra	27.33
4882	40.519391	27.996603	cedrus_libani	25.16
4883	41.405155	42.351696	quercus_cerris	29.73
4884	40.80444	44.930705	quercus_cerris	16.9
4885	36.37974	29.777132	pistacia_lentiscus	8.21
4886	38.539119	42.487272	ceratonia_siliqua	9.48
4887	40.762665	27.175677	fraxinus_excelsior	8.02
4888	40.97033	43.46358	quercus_frainetto	15.33
4889	39.59917	43.475816	pinus_nigra	10.19
4890	38.93676	34.986878	pinus_sylvestris	20.35
4891	39.656642	29.365903	picea_orientalis	28.42
4892	41.035146	27.907492	ceratonia_siliqua	10.14
4893	36.913281	30.864503	ceratonia_siliqua	26.04
4894	40.305602	44.168436	fagus_orientalis	18.93
4895	38.873479	30.586082	abies_cilicica	26.92
4896	37.015395	35.859063	olea_europaea	16.38
4897	40.084734	36.651225	pinus_nigra	16.57
4898	40.777494	31.945717	abies_cilicica	20.09
4899	36.796588	41.417829	cedrus_libani	16.05
4900	37.704425	44.171519	pistacia_lentiscus	6.78
4901	36.311097	34.364319	olea_europaea	6.29
4902	36.985731	33.222364	quercus_frainetto	4.92
4903	40.928738	41.689181	fagus_orientalis	4.28
4904	40.436306	40.915248	juniperus_spp	15.14
4905	38.845643	38.336159	pinus_brutia	3.77
4906	39.976478	35.41851	abies_cilicica	15.15
4907	39.081096	32.782871	quercus_cerris	28.3
4908	39.784559	32.677213	pistacia_lentiscus	26.3
4909	39.837297	38.204316	quercus_macrolepis	14.74
4910	41.335881	33.656736	pinus_brutia	6.14
4911	41.764758	29.564547	castanea_sativa	24.25
4912	41.932047	31.865453	castanea_sativa	27.36
4913	38.221619	33.144159	quercus_cerris	21.2
4914	40.068751	29.84962	pinus_brutia	5.26
4915	39.060653	37.69274	pistacia_lentiscus	29.15
4916	40.937375	41.098091	ceratonia_siliqua	13.19
4917	36.028792	36.724559	salix_alba	19.69
4918	40.406802	31.74079	castanea_sativa	10.21
4919	40.305108	43.721152	cedrus_libani	16.43
4920	39.242199	34.090281	pinus_nigra	16.95
4921	41.453337	43.379209	carpinus_betulus	22.89
4922	40.323451	28.39323	pistacia_lentiscus	9.73
4923	39.902925	33.103158	olea_europaea	23.18
4924	38.92563	40.566407	quercus_frainetto	12.78
4925	40.677098	30.392397	castanea_sativa	4.13
4926	38.577899	44.998293	pinus_nigra	28.35
4927	38.202341	37.618754	ceratonia_siliqua	15.15
4928	38.368753	36.598092	fraxinus_excelsior	16.76
4929	37.52703	34.926591	quercus_frainetto	16.79
4930	37.048444	41.022258	pistacia_lentiscus	24.99
4931	36.197375	40.748728	quercus_macrolepis	24.43
4932	40.143145	40.437275	quercus_macrolepis	24.84
4933	37.527459	35.086795	quercus_macrolepis	24.45
4934	41.573167	32.024434	pinus_sylvestris	21.63
4935	39.300162	37.081503	quercus_cerris	25.42
4936	36.219517	33.310618	quercus_frainetto	29.24
4937	38.460371	34.213878	castanea_sativa	20.15
4938	37.461806	43.298665	fraxinus_excelsior	29.65
4939	36.045983	36.479477	juniperus_spp	18.52
4940	41.412774	42.079722	abies_nordmanniana	28.72
4941	37.559737	34.53598	quercus_macrolepis	17.16
4942	38.096242	44.910709	populus_nigra	10.96
4943	41.632754	39.243432	quercus_cerris	11.49
4944	39.865901	33.529624	cedrus_libani	28.98
4945	37.314745	31.109039	fagus_orientalis	4.42
4946	36.487571	33.675124	ceratonia_siliqua	20.29
4947	38.246334	36.514555	picea_orientalis	20.36
4948	41.966822	30.967442	quercus_cerris	28.57
4949	37.164997	33.085052	olea_europaea	19.15
4950	36.372218	38.209939	fagus_orientalis	18.28
4951	37.834562	36.04936	salix_alba	25.15
4952	37.377917	42.779116	salix_alba	21.11
4953	38.84141	38.355767	pinus_pinea	5.5
4954	38.973284	29.096826	salix_alba	15.76
4955	39.408668	33.971305	olea_europaea	23.17
4956	38.131369	33.499458	abies_cilicica	19.0
4957	40.336233	40.073835	fraxinus_excelsior	5.63
4958	41.518367	41.46005	fraxinus_excelsior	25.21
4959	40.788855	43.434792	pinus_brutia	29.15
4960	38.285769	38.75316	quercus_frainetto	15.79
4961	41.269918	38.57159	populus_nigra	22.61
4962	39.601563	30.759063	pinus_nigra	9.84
4963	40.617607	33.690505	olea_europaea	27.86
4964	36.607397	42.106798	fagus_orientalis	15.68
4965	41.821651	29.60789	pinus_pinea	15.11
4966	37.890792	36.275191	quercus_cerris	5.16
4967	40.421482	36.874071	pinus_sylvestris	19.3
4968	36.619248	30.978687	quercus_cerris	9.8
4969	36.790151	38.535688	pinus_brutia	6.62
4970	37.351104	44.233146	carpinus_betulus	29.48
4971	40.237122	43.145048	fagus_orientalis	11.36
4972	38.24372	36.147042	pinus_sylvestris	7.83
4973	39.315167	31.737674	abies_cilicica	12.37
4974	41.941927	44.51309	abies_nordmanniana	28.17
4975	41.987073	31.726291	abies_cilicica	14.48
4976	38.548255	34.953239	abies_nordmanniana	15.14
4977	37.537338	43.478401	pinus_nigra	2.1
4978	41.234596	44.511912	olea_europaea	22.08
4979	41.599747	38.105105	juniperus_spp	10.0
4980	39.531045	37.036209	ceratonia_siliqua	20.41
4981	36.881524	38.709732	populus_nigra	25.82
4982	41.85951	33.639196	juniperus_spp	13.33
4983	36.961806	38.344739	pinus_brutia	13.44
4984	39.174717	26.884662	quercus_cerris	25.82
4985	36.485278	42.64264	abies_cilicica	20.65
4986	41.051302	37.889705	ceratonia_siliqua	27.37
4987	39.772135	26.61775	quercus_macrolepis	23.89
4988	36.496195	44.151923	pistacia_lentiscus	25.55
4989	38.501225	31.898158	juniperus_spp	18.98
4990	40.270756	39.811351	castanea_sativa	19.68
4991	41.797674	40.19093	salix_alba	21.09
4992	37.486708	28.373346	pinus_nigra	20.36
4993	40.640635	38.474395	fagus_orientalis	5.24
4994	40.52753	30.864131	castanea_sativa	24.3
4995	39.348013	39.51602	olea_europaea	22.61
4996	37.501407	30.183439	fagus_orientalis	25.26
4997	40.869217	41.186495	salix_alba	18.88
4998	40.224862	41.001466	pinus_nigra	28.13
4999	41.93451	31.794859	abies_cilicica	14.14
5000	37.302718	30.783827	cedrus_libani	15.09
5001	40.14857	29.731956	quercus_frainetto	13.98
5002	39.234095	26.414053	fagus_orientalis	4.45
5003	41.720847	43.055058	castanea_sativa	16.22
5004	40.114863	26.82318	quercus_frainetto	27.4
5005	37.010526	37.236861	pinus_brutia	18.77
5006	38.153514	34.697234	pinus_pinea	25.34
5007	39.708931	33.985501	fraxinus_excelsior	14.77
5008	40.250967	30.192662	salix_alba	17.8
5009	39.304914	30.842801	quercus_cerris	11.2
5010	39.914302	35.914281	pistacia_lentiscus	8.05
5011	36.347283	36.519941	salix_alba	22.62
5012	39.793686	27.844445	olea_europaea	18.66
5013	37.655634	35.676447	quercus_macrolepis	27.79
5014	40.236961	32.737026	cedrus_libani	5.55
5015	40.733966	30.43164	picea_orientalis	22.68
5016	37.114629	42.673509	abies_cilicica	27.78
5017	38.755461	39.930336	pinus_sylvestris	6.88
5018	37.673331	30.99404	pinus_pinea	24.95
5019	41.574273	30.047078	salix_alba	9.77
5020	39.264566	31.385499	pinus_nigra	28.68
5021	36.930654	32.391353	picea_orientalis	27.55
5022	36.383009	30.663335	fraxinus_excelsior	6.91
5023	38.36799	30.063598	pinus_nigra	14.58
5024	37.721224	35.81707	cedrus_libani	10.14
5025	40.180502	33.112703	salix_alba	20.56
5026	41.950579	28.705531	salix_alba	21.33
5027	40.530739	33.229125	pinus_brutia	21.1
5028	39.978684	34.609492	pinus_nigra	22.48
5029	38.133245	34.257125	carpinus_betulus	10.56
5030	39.109616	41.077836	quercus_macrolepis	12.92
5031	40.59788	34.707587	castanea_sativa	27.15
5032	39.451639	38.23564	cedrus_libani	23.68
5033	39.188173	35.962117	salix_alba	7.76
5034	37.092133	32.997103	fraxinus_excelsior	19.59
5035	40.35768	27.101043	castanea_sativa	22.81
5036	38.940154	42.790828	pinus_nigra	15.85
5037	37.306308	29.00359	pinus_brutia	11.39
5038	41.923919	39.417844	cedrus_libani	13.01
5039	36.641657	26.71127	cedrus_libani	4.83
5040	39.683618	37.097076	pinus_nigra	17.53
5041	38.527503	29.133474	juniperus_spp	5.92
5042	36.512714	42.083886	castanea_sativa	19.8
5043	41.145994	37.97069	pinus_pinea	12.52
5044	36.05593	27.318707	pinus_nigra	23.54
5045	36.868152	27.03641	pinus_sylvestris	6.45
5046	36.748588	38.102714	olea_europaea	15.97
5047	38.800859	31.935526	picea_orientalis	27.78
5048	41.560319	38.33679	pistacia_lentiscus	26.93
5049	38.456034	34.384883	juniperus_spp	25.29
5050	40.245415	44.370344	abies_cilicica	26.55
5051	37.901449	40.067739	cedrus_libani	13.56
5052	41.067076	41.787299	olea_europaea	16.79
5053	36.911317	44.243015	ceratonia_siliqua	11.94
5054	38.483618	37.260652	populus_nigra	3.48
5055	37.983163	33.251588	populus_nigra	29.92
5056	38.344592	26.662792	abies_nordmanniana	7.9
5057	41.606702	39.77302	abies_cilicica	25.57
5058	39.09162	35.128522	fraxinus_excelsior	12.13
5059	38.645804	33.369029	pinus_pinea	25.67
5060	36.636301	42.588289	abies_cilicica	25.52
5061	40.335801	40.715788	pinus_pinea	10.36
5062	40.447934	41.145993	fraxinus_excelsior	28.87
5063	37.538398	36.679625	salix_alba	21.93
5064	37.74676	28.031639	populus_nigra	4.35
5065	39.989796	44.548321	ceratonia_siliqua	27.95
5066	41.19702	26.476325	fagus_orientalis	5.69
5067	37.504555	36.751128	quercus_frainetto	6.5
5068	38.868937	31.096316	cedrus_libani	2.42
5069	37.237457	41.382321	picea_orientalis	20.09
5070	36.275862	37.625317	juniperus_spp	11.01
5071	37.9158	36.27678	cedrus_libani	7.45
5072	36.503959	33.530193	pistacia_lentiscus	21.8
5073	38.081976	30.69669	pinus_nigra	7.69
5074	39.072194	33.086847	picea_orientalis	9.47
5075	39.842617	36.464096	quercus_cerris	23.89
5076	36.729958	36.322365	quercus_macrolepis	6.02
5077	40.805879	37.234354	populus_nigra	8.89
5078	38.15385	28.280509	quercus_macrolepis	14.08
5079	40.818317	27.979617	juniperus_spp	12.06
5080	40.339295	26.819693	populus_nigra	18.51
5081	38.197836	32.601753	abies_nordmanniana	11.97
5082	38.48692	35.818227	fraxinus_excelsior	7.58
5083	36.197732	26.404013	picea_orientalis	8.92
5084	40.96889	40.873343	salix_alba	23.72
5085	38.497075	26.082755	fagus_orientalis	4.23
5086	39.438839	26.094392	pinus_sylvestris	14.14
5087	40.909621	44.182285	olea_europaea	2.01
5088	38.339407	44.786508	picea_orientalis	19.45
5089	37.632259	32.3123	cedrus_libani	16.69
5090	36.851831	31.165009	salix_alba	8.01
5091	40.000524	36.252057	abies_nordmanniana	25.17
5092	37.92224	32.839374	juniperus_spp	12.25
5093	39.752499	41.765296	cedrus_libani	25.64
5094	40.074487	27.165171	picea_orientalis	28.31
5095	39.197038	40.170114	pinus_sylvestris	9.53
5096	37.699933	27.239557	salix_alba	13.68
5097	36.273113	36.39469	picea_orientalis	28.03
5098	37.95952	40.834933	abies_nordmanniana	27.45
5099	36.15133	44.086219	picea_orientalis	3.29
5100	39.20699	26.749479	populus_nigra	25.56
5101	38.62353	31.669441	pinus_pinea	19.61
5102	39.929551	42.60105	carpinus_betulus	26.75
5103	41.086813	29.42625	castanea_sativa	28.3
5104	39.619206	26.457222	olea_europaea	12.5
5105	36.273376	40.099741	populus_nigra	2.33
5106	39.163212	31.835197	ceratonia_siliqua	14.8
5107	37.726475	28.095017	fraxinus_excelsior	26.05
5108	39.686307	32.569586	juniperus_spp	25.18
5109	41.241391	43.273344	populus_nigra	27.86
5110	38.598102	34.812811	pinus_nigra	17.28
5111	40.172904	38.076913	populus_nigra	13.33
5112	39.385101	44.200565	ceratonia_siliqua	3.14
5113	39.489528	42.037413	pistacia_lentiscus	5.44
5114	38.511845	26.840532	abies_nordmanniana	20.89
5115	36.888564	44.221827	olea_europaea	12.67
5116	38.031537	32.917705	abies_nordmanniana	28.46
5117	36.775335	38.540603	fraxinus_excelsior	12.68
5118	37.872592	35.150139	abies_cilicica	12.46
5119	37.617429	29.688899	olea_europaea	10.09
5120	38.847723	38.510766	quercus_macrolepis	8.46
5121	40.456399	32.054599	castanea_sativa	8.67
5122	38.974709	36.39704	populus_nigra	26.5
5123	38.901129	36.804426	pinus_brutia	22.3
5124	41.40941	33.634578	abies_cilicica	12.97
5125	36.347369	33.682132	cedrus_libani	4.47
5126	39.914867	33.581758	pinus_nigra	25.9
5127	36.219163	27.101401	pinus_nigra	17.75
5128	36.317457	32.432989	juniperus_spp	22.65
5129	38.579968	36.191511	fagus_orientalis	26.54
5130	41.796733	29.155014	salix_alba	28.23
5131	37.772564	44.393855	abies_cilicica	6.06
