id	latitude	longitude	tree_type	height(m)
2350	37.331925	40.862295	plane	2.55
2351	37.193864	29.99408	plane	10.68
2352	41.991295	38.210156	pine	14.64
2353	36.062101	42.79569	apple	16.15
2354	40.625108	40.61196	apple	22.49
2355	40.857024	35.509463	apple	6.89
2356	38.77192	32.123553	apple	18.9
2357	39.278335	34.907861	pine	7.7
2358	36.386851	39.924083	plane	11.89
2359	41.193255	31.236239	apple	3.26
2360	39.33998	36.119381	plane	21.9
2361	38.567104	30.990753	pine	11.43
2362	40.719088	30.052397	plane	18.31
2363	41.821132	44.622511	apple	24.55
2364	41.496801	27.06791	apple	2.91
2365	38.643871	38.678861	pine	25.96
2366	36.953255	39.397316	plane	11.42
2367	37.461267	43.348299	apple	9.82
2368	41.295559	36.297961	plane	28.79
2369	37.382738	32.399537	plane	28.87
2370	40.350464	37.469152	apple	2.75
2371	36.569797	42.964099	apple	14.71
2372	36.778846	32.819858	plane	14.46
2373	42.048747	28.769397	pine	8.28
2374	41.632398	32.055572	pine	24.38
2375	41.184015	34.292745	pine	27.7
2376	36.952414	39.536704	apple	15.41
2377	39.873011	44.665467	pine	5.43
2378	38.061891	31.57129	plane	29.38
2379	42.087207	27.363326	plane	28.59
2380	41.130803	41.846085	plane	7.74
2381	38.646052	36.173863	plane	21.24
2382	39.958954	42.688916	pine	4.51
2383	40.175277	35.194384	apple	15.02
2384	40.622165	37.618463	pine	28.48
2385	36.106147	44.017575	apple	12.85
2386	39.92306	35.314091	plane	20.43
2387	38.50614	29.401503	pine	18.19
2388	41.52299	29.70048	apple	24.98
2389	40.666656	44.101404	plane	3.34
2390	38.501166	41.306098	apple	22.41
2391	37.134738	31.632645	apple	15.73
2392	38.965261	29.71591	plane	14.95
2393	40.549585	37.985293	apple	23.86
2394	40.400199	29.088356	apple	22.56
2395	38.134098	35.213011	pine	17.17
2396	41.13964	37.777672	apple	11.09
2397	41.211408	28.502206	plane	3.03
2398	39.535255	38.862159	apple	4.14
2399	38.012462	28.332728	pine	6.98
2400	41.258294	30.407764	apple	11.39
2401	40.303833	33.45686	plane	17.26
2402	39.86863	37.812661	apple	8.94
2403	37.6879	44.444104	plane	28.96
2404	40.480996	41.111142	plane	9.05
2405	36.141103	28.971154	pine	22.92
2406	41.744758	29.315657	pine	11.23
2407	39.017999	32.601519	apple	16.3
2408	41.681008	29.360854	plane	17.79
2409	37.710233	27.590433	pine	2.71
2410	41.934634	40.696817	pine	13.03
2411	39.604238	42.400426	pine	7.68
2412	40.262107	36.037259	plane	23.56
2413	36.664829	40.161544	plane	19.06
2414	41.865823	26.874578	plane	15.68
2415	40.46015	37.139732	pine	15.4
2416	40.415005	31.396754	plane	23.11
2417	36.628728	35.63275	pine	25.78
2418	41.939064	28.71596	plane	24.66
2419	36.618057	33.432582	plane	10.7
2420	41.043145	28.821847	pine	17.38
2421	38.799912	39.298086	apple	11.01
2422	37.524374	32.903469	apple	9.39
2423	41.649989	44.187333	plane	28.04
2424	37.829882	33.810052	plane	13.6
2425	39.988057	28.139753	pine	14.0
2426	37.667428	31.484918	pine	9.6
2427	39.84112	40.927154	apple	23.15
2428	40.994502	44.472945	plane	26.33
2429	36.183887	35.172145	plane	15.02
2430	37.940435	41.067996	apple	9.97
2431	39.93049	29.593099	apple	19.25
2432	37.68603	29.021114	pine	21.79
2433	41.834883	39.679289	apple	8.89
2434	38.629978	28.881074	apple	16.85
2435	36.319007	26.093801	apple	27.66
2436	37.247859	43.151276	plane	18.52
2437	38.414024	35.767829	plane	12.78
2438	38.392618	32.604154	pine	2.63
2439	41.171437	43.013441	pine	3.56
2440	40.539744	28.242455	plane	17.04
2441	37.376209	28.57511	pine	23.27
2442	39.963194	32.386491	apple	8.98
2443	36.834321	31.47916	pine	17.35
2444	39.991911	42.860587	pine	27.54
2445	41.049391	32.692431	plane	18.55
2446	36.960906	31.045194	apple	6.97
2447	40.190602	26.780878	pine	20.32
2448	40.51103	29.9993	plane	11.21
2449	40.227054	40.345693	pine	7.13
2450	41.989236	39.157079	pine	2.68
2451	38.872493	35.048955	apple	6.86
2452	38.557757	34.015808	plane	11.22
2453	38.256501	42.105558	pine	16.87
2454	37.196107	31.894255	apple	12.96
2455	38.432253	37.993753	pine	9.42
2456	40.314772	35.213136	apple	21.74
2457	37.060554	37.388385	plane	23.37
2458	36.645484	42.739678	plane	17.43
2459	39.379993	27.771567	pine	15.78
2460	38.491575	27.900649	pine	28.61
2461	38.933379	35.676067	plane	23.0
2462	38.334257	38.128517	apple	18.13
2463	37.053924	36.49911	pine	26.67
2464	37.951426	27.001316	plane	22.0
2465	39.313682	44.767959	plane	15.82
2466	37.99789	44.85116	pine	6.76
2467	39.243428	44.091305	pine	27.11
2468	38.487797	31.713241	pine	18.84
2469	40.434655	28.984686	pine	28.11
2470	40.511257	33.942476	pine	14.45
2471	38.647901	42.30216	pine	25.95
2472	40.516114	33.008079	apple	10.58
2473	39.284101	43.55505	plane	26.24
2474	42.063343	35.447944	apple	28.28
2475	40.276287	27.933765	plane	22.56
2476	37.005959	30.231439	apple	10.75
2477	39.334799	32.273541	plane	14.93
2478	36.792093	26.691248	plane	17.83
2479	36.093133	43.128376	pine	9.92
2480	39.311503	34.261182	plane	13.13
2481	37.133394	28.982265	plane	12.8
2482	39.450162	38.608047	pine	12.48
2483	37.894988	42.177683	plane	10.2
2484	39.019044	36.363689	apple	27.62
2485	37.377299	35.572572	apple	18.81
2486	37.905253	29.005232	apple	6.84
2487	39.600434	26.787012	plane	23.17
2488	42.018392	41.607225	apple	8.73
2489	37.456145	27.925107	apple	10.79
2490	37.870466	44.781073	apple	13.84
2491	40.208715	34.261693	pine	8.87
2492	39.803898	38.884815	apple	28.43
2493	39.752294	31.43166	apple	7.36
2494	41.524213	32.535311	apple	17.22
2495	39.034046	30.717537	plane	24.6
2496	39.92924	33.417432	plane	5.67
2497	40.89468	44.004819	pine	4.52
2498	39.308386	32.324567	pine	22.02
2499	38.902326	28.953001	plane	25.59
2500	38.375993	36.624676	apple	28.37
2501	41.665673	31.986902	plane	5.43
2502	41.323411	39.517335	plane	15.63
2503	39.741234	35.669635	apple	12.96
2504	36.597083	42.102546	pine	27.19
2505	41.564124	41.40613	apple	21.01
2506	41.728695	40.466752	apple	19.63
2507	37.18663	39.355659	pine	4.05
2508	37.303758	27.800307	apple	3.19
2509	41.001843	42.279965	apple	10.72
2510	37.493591	33.908383	plane	11.9
2511	37.236832	42.36194	apple	10.0
2512	40.200016	28.242173	plane	10.33
2513	37.529981	32.964393	apple	24.61
2514	40.435227	30.61123	pine	20.23
2515	38.954357	42.961528	apple	4.04
2516	37.434233	35.032336	apple	13.79
2517	41.397681	29.187094	apple	10.15
2518	41.314927	33.072561	apple	15.16
2519	37.344516	37.196845	plane	7.15
2520	37.056296	31.114395	pine	21.59
2521	41.428238	34.635204	plane	16.3
2522	40.645105	35.798767	apple	21.33
2523	36.577509	37.84862	pine	27.06
2524	37.161624	43.55844	apple	5.01
2525	41.015502	32.957706	apple	28.5
2526	40.7674	43.435964	apple	10.47
2527	36.413806	26.266324	pine	10.27
2528	37.450637	40.345607	pine	5.3
2529	36.264549	41.704353	apple	15.01
2530	36.545935	31.52481	plane	8.43
2531	36.509949	28.433862	apple	4.39
2532	37.551933	40.881472	plane	26.15
2533	41.329628	29.112054	apple	21.49
2534	41.146628	38.332561	pine	25.13
2535	38.425989	33.599907	apple	28.92
2536	36.777968	41.673475	plane	24.53
2537	36.34445	42.732989	plane	12.5
2538	41.17191	28.282034	apple	13.11
2539	40.529306	44.575363	apple	23.4
2540	39.761425	26.098037	plane	5.29
2541	38.418118	34.841347	plane	24.54
2542	41.627478	39.38292	apple	28.89
2543	41.82587	36.116467	plane	26.66
2544	41.861961	42.42138	plane	3.99
2545	39.606506	44.692982	plane	21.27
2546	40.477626	30.849068	pine	26.57
2547	40.876379	30.086636	plane	5.0
2548	39.031102	40.052987	apple	3.03
2549	41.462419	40.623148	plane	21.59
2550	39.025111	42.720892	plane	6.88
2551	37.046324	41.321786	pine	29.82
2552	38.843261	29.959027	plane	7.51
2553	41.457024	29.328307	plane	23.56
2554	36.214316	36.726964	plane	13.87
2555	41.078075	29.001095	apple	24.03
2556	41.403546	32.605531	plane	15.86
2557	39.207581	30.916318	plane	25.38
2558	38.390032	39.590299	pine	15.26
2559	37.684341	29.326131	plane	28.41
2560	38.539813	42.986436	apple	10.68
2561	41.270276	27.425958	plane	13.16
2562	38.08683	37.866914	apple	3.72
2563	40.07661	26.784325	pine	2.51
2564	39.715177	31.383616	plane	24.76
2565	40.069744	36.209045	pine	27.2
2566	36.363843	33.659755	pine	20.19
2567	39.822976	44.233564	apple	28.5
2568	37.042014	43.062227	apple	7.05
2569	40.792941	34.332882	plane	10.74
2570	39.555971	43.104635	plane	11.96
2571	41.551651	33.339937	plane	6.79
2572	37.910618	29.099524	apple	24.13
2573	38.902605	32.579427	plane	18.83
2574	42.097909	42.778391	apple	14.29
2575	36.020334	36.262263	pine	8.17
2576	41.412668	43.108647	plane	3.12
2577	36.741623	42.530547	apple	18.32
2578	41.132889	28.597096	pine	27.13
2579	40.847563	26.576414	plane	19.61
2580	41.326925	29.201462	pine	13.02
2581	40.773911	31.955161	plane	9.43
2582	36.894965	29.804299	apple	28.4
2583	40.680389	42.433524	apple	24.58
2584	39.217037	39.689587	pine	16.41
2585	40.863597	37.028441	pine	23.95
2586	40.639711	30.659608	pine	7.67
2587	39.160589	44.962727	apple	2.29
2588	40.253182	39.951436	pine	24.41
2589	41.285971	38.133798	plane	29.24
2590	40.428352	30.253608	pine	28.39
2591	41.825091	41.120312	pine	3.29
2592	37.225154	35.338317	apple	20.51
2593	41.500548	38.572779	pine	6.29
2594	41.226144	38.129387	apple	4.0
2595	41.289305	33.366861	plane	10.4
2596	41.16361	37.299257	pine	10.82
2597	37.122088	26.244204	pine	27.78
2598	42.035033	27.590685	pine	25.96
2599	37.671193	33.469275	plane	9.41
2600	38.670099	42.988615	plane	20.7
2601	40.390931	36.088411	pine	28.79
2602	36.225637	38.504515	plane	7.5
2603	37.752935	43.603234	plane	9.69
2604	36.546229	44.842273	pine	15.73
2605	37.977826	30.353158	pine	9.52
2606	41.923553	26.766835	pine	18.56
2607	38.174793	33.768414	plane	14.78
2608	37.095654	38.63201	plane	17.97
2609	40.003624	40.387499	pine	13.34
2610	40.690117	41.621057	plane	13.23
2611	36.743326	44.842286	apple	27.09
2612	39.044967	35.329936	pine	16.74
2613	36.86979	28.393125	pine	17.0
2614	37.17472	43.722513	pine	11.72
2615	39.126674	26.582754	apple	21.41
2616	40.501908	28.84047	plane	5.16
2617	40.654362	30.230484	apple	15.52
2618	38.50408	35.892054	plane	24.91
2619	39.495324	44.957329	apple	28.9
2620	37.092117	29.98571	apple	23.97
2621	37.165069	39.926088	plane	26.43
2622	38.563055	35.713844	plane	7.05
2623	37.92351	42.462932	plane	6.42
2624	40.422643	37.039559	plane	3.16
2625	39.713764	40.402762	apple	18.61
2626	37.037832	31.961905	plane	5.02
2627	36.588635	28.458299	plane	6.57
2628	40.376	44.756996	apple	24.71
2629	38.543311	42.15976	plane	11.55
2630	38.321863	34.406109	plane	15.45
2631	36.876731	31.986824	plane	27.64
2632	41.172113	30.684283	plane	4.79
2633	41.638768	32.004224	plane	21.58
2634	42.084634	27.542982	apple	23.61
2635	36.762886	36.576154	apple	9.52
2636	36.234862	27.461121	apple	15.79
2637	36.906832	26.615703	apple	22.95
2638	39.301829	39.653461	plane	13.8
2639	37.054876	31.816991	apple	12.33
2640	40.672994	29.542959	apple	24.23
2641	40.047485	32.09851	plane	15.65
2642	39.281406	44.745865	plane	22.55
2643	39.37139	29.773422	plane	29.32
2644	39.89162	36.610555	apple	25.65
2645	37.604446	44.317891	apple	11.13
2646	40.787775	28.171102	plane	28.27
2647	36.925419	28.023031	plane	6.62
2648	38.560736	32.199555	pine	23.97
2649	41.483135	28.231307	apple	25.09
2650	36.574528	30.322571	apple	8.09
2651	36.5977	43.136096	plane	3.18
2652	37.807858	30.903387	plane	4.36
2653	41.054933	43.55578	pine	15.11
2654	37.920655	31.985582	pine	9.52
2655	36.342121	38.738173	plane	4.09
2656	37.566257	43.140325	plane	21.26
2657	40.91178	31.718776	pine	12.18
2658	39.748843	26.681892	apple	11.44
2659	39.443423	32.516275	apple	4.91
2660	38.110971	38.750276	pine	3.49
2661	37.862276	30.200389	apple	29.95
2662	36.694051	27.945251	pine	25.61
2663	36.130894	31.347853	apple	4.41
2664	41.810965	32.142039	plane	24.73
2665	39.050461	28.660155	pine	28.66
2666	36.498346	34.035952	plane	22.65
2667	41.384262	39.446041	apple	17.64
2668	39.738434	44.975065	pine	5.31
2669	36.444499	34.195903	apple	14.56
2670	37.010388	39.824163	pine	12.19
2671	40.104941	39.807756	apple	5.83
2672	38.491649	33.384374	pine	22.27
2673	40.509728	35.215798	apple	21.2
2674	39.79355	32.319422	pine	7.4
2675	40.878309	27.549845	apple	12.0
2676	40.689196	37.033256	pine	10.14
2677	39.616337	31.692231	apple	7.69
2678	36.984069	39.634908	apple	15.01
2679	37.004825	30.844337	pine	25.38
2680	37.438424	38.882391	pine	4.02
2681	39.725504	35.723711	apple	29.88
2682	36.984417	42.730696	pine	21.65
2683	39.536386	42.883655	apple	8.29
2684	41.830354	32.63182	pine	15.37
2685	38.676627	42.72669	plane	23.86
2686	40.968966	28.469899	pine	7.39
2687	39.053662	43.696138	pine	23.98
2688	38.581054	32.536274	apple	24.96
2689	37.959754	32.263112	plane	14.63
2690	36.852143	28.479977	apple	24.03
2691	40.878922	33.778759	pine	21.38
2692	41.908728	44.357582	plane	11.1
2693	39.618135	26.142795	pine	8.64
2694	41.720342	40.738504	apple	3.26
2695	39.563958	41.396822	pine	16.89
2696	36.401301	39.574865	pine	14.39
2697	37.84806	39.960679	apple	18.42
2698	39.116806	35.289674	pine	17.34
2699	39.042192	30.819066	pine	9.87
2700	36.771571	26.186198	plane	12.61
2701	41.719993	28.183961	plane	16.55
2702	41.497766	29.619795	plane	13.39
2703	37.89533	33.018489	apple	26.22
2704	36.844005	30.927916	plane	18.13
2705	41.835825	30.50131	apple	5.27
2706	38.391091	39.243303	plane	16.86
2707	36.579911	36.376473	plane	17.66
2708	40.289624	33.20662	apple	10.89
2709	37.177767	33.309561	apple	18.17
2710	37.474011	40.696018	plane	16.3
2711	41.195798	31.699893	pine	29.36
2712	38.711536	33.11785	pine	5.74
2713	37.096201	31.117283	apple	4.55
2714	41.896486	28.11588	pine	17.53
2715	39.967325	38.245782	apple	15.02
2716	40.13736	43.641617	pine	15.71
2717	37.561815	26.468518	pine	11.42
2718	41.106795	29.369637	apple	29.94
2719	40.795909	42.600885	apple	25.77
2720	38.961022	43.078237	plane	7.16
2721	40.05839	29.488322	plane	26.04
2722	41.306198	34.517255	plane	18.12
2723	39.781477	31.160979	apple	5.04
2724	38.31336	34.346903	pine	2.96
2725	41.410111	35.741658	pine	21.9
2726	37.047744	37.216037	plane	25.69
2727	36.255171	39.12736	pine	23.88
2728	38.225463	28.425211	plane	26.99
2729	39.606575	32.495944	plane	13.93
2730	39.17698	35.891439	plane	29.71
2731	37.685416	29.467343	pine	19.18
2732	38.501257	38.447472	pine	24.27
2733	38.650976	32.160404	pine	18.97
2734	40.616573	36.972472	apple	2.38
2735	36.009017	34.810731	plane	13.07
2736	40.164648	40.333487	pine	19.61
2737	41.330379	41.743065	pine	14.94
2738	40.230244	42.285536	plane	6.58
2739	41.53377	28.981217	apple	17.42
2740	41.356894	29.463373	pine	21.11
2741	36.129521	28.024615	apple	11.18
2742	41.709333	28.404064	pine	14.19
2743	40.19821	32.379522	pine	5.42
2744	39.304309	37.762631	plane	4.82
2745	38.666393	38.006416	pine	20.54
2746	37.357274	38.732913	pine	11.94
2747	37.034045	39.648926	apple	29.32
2748	41.092812	39.91855	plane	2.47
2749	40.063692	35.376536	plane	25.42
2750	36.514648	38.808414	plane	7.11
2751	36.020056	42.714814	pine	11.05
2752	38.212107	38.498172	pine	14.64
2753	40.031398	40.379319	plane	22.29
2754	41.669249	33.866	plane	13.87
2755	36.382682	37.000682	plane	7.97
2756	37.352761	34.675513	pine	22.22
2757	37.453086	26.418413	pine	19.72
2758	40.570693	27.478717	apple	10.05
2759	41.461053	39.94293	pine	21.09
2760	40.255155	43.929915	pine	22.42
2761	38.323039	41.353397	plane	13.23
2762	36.626167	42.913562	plane	28.91
2763	38.552839	42.297213	pine	11.75
2764	41.365279	43.971728	apple	24.26
2765	37.959858	37.988577	plane	6.57
2766	40.490889	43.434976	plane	20.42
2767	40.409642	36.77728	plane	22.2
2768	39.091626	36.306482	apple	24.47
2769	40.713994	40.174259	apple	29.53
2770	38.656768	39.79257	apple	8.01
2771	39.560476	38.381957	plane	27.7
2772	41.233552	26.035701	plane	21.02
2773	41.206044	29.0088	plane	23.72
2774	37.651436	32.035778	apple	14.49
2775	37.805257	27.988426	pine	29.82
2776	39.547616	32.919012	plane	16.51
2777	38.75773	41.890806	plane	23.48
2778	39.943087	33.301138	plane	21.05
2779	38.18656	29.994869	plane	15.48
2780	36.480113	30.780854	apple	23.55
2781	37.797849	41.969222	apple	16.2
2782	40.510849	27.798676	pine	6.59
2783	37.086001	39.111785	plane	20.51
2784	36.845807	40.605116	pine	28.57
2785	40.757792	27.847131	pine	26.21
2786	38.554158	33.682169	pine	15.22
2787	41.096799	36.182826	apple	12.93
2788	38.40537	43.458855	pine	28.7
2789	37.821961	28.098711	apple	22.8
2790	38.03318	35.021755	pine	14.97
2791	39.7284	33.045159	pine	26.89
2792	38.256267	38.379802	plane	28.79
2793	40.490426	28.913131	apple	5.0
2794	40.425249	36.583221	pine	12.18
2795	39.096173	40.57458	apple	17.5
2796	39.757002	41.552082	pine	4.06
2797	36.149073	44.757058	plane	8.92
2798	36.932697	34.484324	pine	4.07
2799	40.472358	28.215111	plane	13.97
2800	41.574724	26.390757	pine	8.21
2801	39.362336	32.055415	apple	14.74
2802	41.749554	43.091534	pine	10.6
2803	40.343336	38.916355	apple	6.54
2804	42.079434	41.145565	plane	6.69
2805	36.334411	36.170433	apple	24.77
2806	39.184898	27.241089	apple	28.91
2807	38.582108	36.200659	apple	13.96
2808	36.152465	31.200032	apple	10.44
2809	36.793277	38.911205	apple	26.14
2810	40.072051	40.317076	plane	28.87
2811	37.642005	38.05536	pine	6.4
2812	37.405185	30.553406	pine	14.78
2813	40.923735	37.001836	pine	12.35
2814	40.834309	35.579631	plane	10.17
2815	36.192896	29.901279	apple	8.34
2816	36.073852	30.795537	pine	27.21
2817	38.931779	32.237763	plane	10.7
2818	40.908635	29.389189	plane	28.81
2819	41.054665	31.17229	apple	13.35
2820	40.899441	36.760476	plane	19.51
2821	37.969792	40.976929	plane	3.38
2822	40.946135	35.574365	apple	10.72
2823	40.140982	27.442906	apple	28.29
2824	37.6866	28.283214	apple	16.62
2825	40.712485	42.993397	plane	7.91
2826	38.087554	35.405465	apple	3.89
2827	40.043586	44.255561	pine	18.53
2828	38.415568	41.398806	plane	19.84
2829	42.088202	34.450409	pine	23.85
2830	39.270343	27.620379	apple	15.93
2831	38.61918	37.579791	pine	11.64
2832	36.989023	34.650049	pine	5.43
2833	39.523756	44.608542	apple	6.36
2834	41.922832	30.474674	plane	16.63
2835	41.812311	38.656598	pine	7.29
2836	36.048416	26.379659	pine	6.73
2837	39.234955	32.199899	pine	16.3
2838	39.974102	40.023646	pine	19.22
2839	41.889106	30.287932	apple	7.48
2840	38.384222	35.386451	pine	18.22
2841	41.473943	34.780845	plane	2.42
2842	41.191853	41.002212	pine	16.12
2843	36.510546	30.04357	apple	8.16
2844	40.662815	37.436941	pine	13.54
2845	41.31142	43.489868	pine	19.1
2846	42.057882	26.498297	apple	13.97
2847	36.911017	39.21485	pine	5.03
2848	37.413671	34.467076	plane	7.5
2849	40.746845	29.141212	apple	11.51
2850	40.187217	42.81805	apple	18.45
2851	41.169967	29.261045	apple	29.99
2852	36.582336	37.977383	apple	17.64
2853	38.89561	31.625606	pine	25.54
2854	40.908134	34.829426	apple	24.58
2855	36.334888	30.113281	pine	28.54
2856	37.400066	30.294408	pine	27.01
2857	36.065431	31.112425	pine	10.42
2858	36.60432	40.041885	pine	13.5
2859	37.664311	31.049093	pine	12.79
2860	37.400131	37.39502	plane	16.35
2861	36.4422	35.36238	pine	6.46
2862	40.996542	34.155051	plane	2.45
2863	39.699364	38.705087	plane	28.51
2864	39.829743	32.220519	pine	24.35
2865	39.54042	30.642433	plane	17.95
2866	38.241833	31.995649	pine	2.19
2867	38.412592	41.320626	apple	3.92
2868	39.478279	30.158341	apple	6.53
2869	36.787993	27.854977	plane	25.28
2870	40.331257	43.359081	pine	5.25
2871	37.925451	36.088599	plane	21.1
2872	40.352637	41.379608	pine	4.4
2873	39.110674	37.495039	apple	2.72
2874	40.082813	34.418527	plane	17.05
2875	41.914377	37.067402	pine	23.99
2876	40.068963	42.066639	plane	23.56
2877	38.694739	42.646593	pine	27.88
2878	41.224759	38.862642	pine	17.14
2879	41.279935	38.452684	pine	24.96
2880	37.263113	41.470851	plane	4.36
2881	38.083232	34.560666	plane	14.91
2882	38.207878	36.868902	pine	28.24
2883	38.749422	27.396947	pine	9.19
2884	40.442857	29.363658	apple	9.96
2885	37.456299	34.895331	plane	27.51
2886	37.475823	32.794536	apple	10.78
2887	38.528857	34.553043	plane	25.49
2888	41.829643	40.203627	plane	16.15
2889	38.142306	26.5966	plane	6.4
2890	39.888518	34.780394	plane	28.89
2891	36.420148	39.143767	pine	5.92
2892	39.9593	36.446419	apple	2.51
2893	36.333662	34.710322	pine	13.26
2894	38.512238	32.422176	plane	21.24
2895	39.385037	39.74161	apple	5.9
2896	37.16434	28.701337	pine	16.17
2897	37.411017	29.300734	apple	6.44
2898	41.254305	29.078497	apple	17.53
2899	38.902311	28.27841	pine	26.55
2900	41.748181	39.212527	plane	22.8
2901	36.931356	37.1457	apple	11.41
2902	39.974323	26.417777	apple	25.26
2903	39.223968	38.609288	apple	8.03
2904	38.800075	39.035464	pine	6.07
2905	41.10647	28.938382	plane	25.9
2906	40.034596	30.144777	apple	22.46
2907	40.349773	26.072415	pine	23.83
2908	36.533647	30.007103	plane	14.63
2909	39.954199	40.03397	apple	21.51
2910	39.512836	44.053291	pine	13.14
2911	36.524009	43.544409	apple	22.98
2912	37.21695	39.594172	plane	19.39
2913	41.246756	37.344025	apple	29.37
2914	36.586565	38.116127	pine	26.21
2915	40.56372	26.062738	apple	8.18
2916	41.508859	42.717257	pine	6.99
2917	36.370399	44.665821	pine	20.37
2918	41.638799	37.574834	plane	13.85
2919	41.310133	26.886528	apple	24.83
2920	40.985856	27.715087	pine	7.95
2921	37.782199	40.917353	apple	24.95
2922	36.196311	31.874143	apple	14.5
2923	39.594908	38.900299	pine	8.78
2924	39.314165	33.839369	pine	7.66
2925	38.264433	43.093246	plane	21.05
2926	41.747552	27.15239	pine	24.13
2927	38.844678	39.435322	apple	2.33
2928	40.829781	43.289016	apple	25.51
2929	36.179934	40.621184	plane	28.3
2930	38.14278	26.797074	apple	14.97
2931	41.707698	31.731327	apple	14.15
2932	36.243452	38.633267	pine	26.68
2933	41.437768	43.394847	apple	22.67
2934	37.549423	26.776385	apple	26.79
2935	41.963802	44.150766	pine	13.34
2936	37.107158	38.830819	plane	29.6
2937	38.896592	29.242845	pine	18.58
2938	39.46771	35.585201	plane	20.62
2939	37.950628	37.56199	apple	4.45
2940	39.096018	42.64086	pine	28.14
2941	37.722043	39.07902	apple	22.18
2942	38.629749	44.976458	apple	8.28
2943	38.476842	36.68768	plane	12.13
2944	41.300495	43.281447	plane	6.6
2945	37.137536	40.817106	plane	14.58
2946	39.498499	28.86106	apple	15.56
2947	41.386003	36.882432	pine	15.94
2948	36.812145	38.815454	apple	3.23
2949	36.530309	37.151426	apple	5.9
2950	41.024856	39.602348	apple	18.28
2951	41.887444	29.25745	apple	9.95
2952	41.975553	38.203057	plane	28.2
2953	37.199022	37.783907	pine	15.47
2954	41.931114	39.969228	plane	3.76
2955	37.678632	32.96115	plane	5.39
2956	37.375111	35.039092	plane	5.44
2957	36.83233	34.881041	plane	13.06
2958	41.293362	39.408585	apple	3.62
2959	36.191852	30.061325	apple	24.91
2960	38.732866	35.69554	apple	10.29
2961	40.431093	43.756487	pine	19.62
2962	41.328158	28.719064	apple	24.42
2963	41.340043	39.849395	apple	8.79
2964	38.556382	39.85676	apple	5.81
2965	41.770605	42.775152	pine	28.34
2966	40.013453	26.533014	apple	5.01
2967	39.694457	36.317614	apple	27.35
2968	40.835867	28.267625	apple	11.03
2969	38.923213	30.675801	pine	9.81
2970	37.635496	30.086687	pine	8.75
2971	41.014773	33.671887	apple	8.19
2972	39.374411	42.601758	pine	2.55
2973	41.722584	28.865662	apple	25.18
2974	37.96817	34.679632	pine	22.34
2975	40.987221	38.07897	plane	7.35
2976	36.877489	33.846722	apple	6.47
2977	41.263181	44.552163	pine	3.24
2978	37.103756	34.49483	pine	10.04
2979	36.228638	40.415443	pine	5.41
2980	39.57231	43.248227	pine	13.91
2981	36.108987	26.8827	plane	20.74
2982	37.787968	44.86048	apple	27.75
2983	41.962093	37.351551	apple	21.03
2984	38.215229	27.805943	plane	23.78
2985	39.27066	33.434	plane	12.78
2986	37.049022	33.894891	apple	18.86
2987	37.504724	28.08118	pine	3.64
2988	36.813316	28.043531	pine	27.61
2989	36.082067	39.061186	pine	27.01
2990	40.574434	39.280835	pine	11.75
2991	41.405524	36.489736	pine	23.06
2992	37.583215	44.979395	plane	13.56
2993	38.92927	42.482246	plane	10.77
2994	37.718368	42.49526	pine	28.49
2995	41.020912	32.664598	apple	25.15
2996	38.600098	32.676469	plane	25.91
2997	40.68654	31.041516	pine	4.4
2998	40.102719	27.917104	plane	16.23
2999	41.567256	36.429427	plane	27.8
3000	38.059375	36.268902	plane	13.32
3001	41.528013	43.418865	pine	25.23
3002	39.065804	34.478433	pine	22.97
3003	39.274609	30.035722	pine	28.31
3004	40.098408	35.121197	plane	17.33
3005	37.159406	43.518158	plane	5.14
3006	37.690644	27.834542	apple	7.72
3007	36.256881	33.529541	pine	15.07
3008	37.543483	33.970726	plane	12.39
3009	37.162637	28.666425	plane	29.79
3010	38.131297	30.188385	pine	16.96
3011	41.132442	29.903514	pine	12.24
3012	37.628793	26.964491	pine	9.4
3013	36.643746	39.665641	plane	29.07
3014	39.736846	26.281757	apple	8.81
3015	38.155573	34.151159	pine	28.05
3016	41.305805	43.185864	pine	18.68
3017	39.611709	33.130217	apple	7.87
3018	39.918616	38.364667	pine	20.7
3019	36.100171	43.173985	pine	4.21
3020	41.133668	41.478421	plane	3.21
3021	41.092415	36.264978	apple	2.92
3022	39.314905	27.594306	apple	17.97
3023	37.862619	40.838267	plane	10.65
3024	38.37888	30.967896	plane	12.07
3025	37.345607	32.438684	plane	16.86
3026	40.701251	40.346261	plane	3.45
3027	37.962865	39.484923	apple	24.58
3028	36.126745	40.491882	apple	13.34
3029	36.035332	31.812255	apple	27.24
3030	41.073311	32.714803	apple	23.79
3031	37.211268	31.357709	pine	22.59
3032	41.119395	29.351656	pine	11.04
3033	38.224299	33.01399	pine	17.3
3034	40.099437	37.308675	pine	21.18
3035	38.498069	34.550624	pine	7.2
3036	39.235266	30.970936	apple	14.42
3037	37.26791	31.497843	plane	5.29
3038	37.240223	29.245412	apple	5.0
3039	37.765022	43.291898	pine	19.28
3040	39.716806	26.363603	plane	24.54
3041	37.575878	26.003331	plane	25.28
3042	36.259385	37.492582	apple	9.78
3043	36.193752	31.195259	pine	20.57
3044	39.88022	32.895288	plane	9.68
3045	37.91709	43.638055	pine	9.25
3046	37.346485	40.425479	pine	13.04
3047	39.721592	36.262475	pine	24.78
3048	36.961601	30.295496	apple	27.11
