id	latitude	longitude	tree_type	height(m)
2838	39.941715	32.938825	apple	2.52
2839	39.74072	32.873209	plane	5.07
2840	39.939651	32.928776	apple	7.06
2841	40.099114	32.977929	plane	6.46
2842	39.763529	32.799611	apple	28.18
2843	39.709141	32.931093	pine	12.71
2844	39.78354	32.928596	apple	23.93
2845	39.9872	32.938668	plane	29.87
2846	39.742905	32.642155	pine	24.01
2847	39.867063	32.767728	pine	4.95
2848	39.81978	32.767846	plane	27.2
2849	39.73715	32.731708	plane	19.01
2850	39.852079	32.60289	apple	24.47
2851	39.729414	32.706701	plane	23.42
2852	39.831771	32.697473	pine	22.27
2853	40.049856	32.923434	plane	10.67
2854	40.053077	32.858348	apple	11.19
2855	39.804336	32.98657	pine	29.5
2856	39.714209	32.615545	apple	19.13
2857	39.777238	32.877235	pine	14.26
2858	39.797736	32.902516	plane	5.22
2859	39.772238	32.990243	plane	17.71
2860	40.041274	32.667032	plane	7.62
2861	39.858059	32.809693	apple	16.89
2862	39.925709	32.915789	plane	5.61
2863	39.914736	32.877566	plane	4.39
2864	39.854641	32.685416	pine	3.47
2865	40.013185	32.783434	plane	18.58
2866	39.73855	32.673584	apple	10.01
2867	39.994546	32.72862	pine	13.31
2868	39.762133	32.828326	apple	17.33
2869	39.825471	32.692841	apple	20.9
2870	39.729271	32.981027	plane	11.21
2871	39.852298	32.792712	apple	12.37
2872	39.827873	32.936278	plane	26.48
2873	39.729725	32.92951	plane	21.24
2874	39.988379	32.720684	pine	20.74
2875	39.787868	32.82833	pine	11.39
2876	40.078706	32.814885	pine	3.92
2877	39.884487	32.743413	plane	5.44
2878	39.83076	32.867251	plane	21.6
2879	39.963266	32.934853	apple	16.57
2880	39.744789	32.878469	pine	13.04
2881	39.820694	32.896056	plane	26.08
2882	39.766863	32.851648	pine	26.73
2883	39.759553	32.859958	plane	11.08
2884	39.856523	32.726909	apple	2.98
2885	40.076854	32.836102	pine	12.45
2886	40.047554	32.70027	plane	2.84
2887	40.009616	32.949896	pine	10.36
2888	39.813593	32.984238	pine	13.49
2889	39.936588	32.924281	apple	16.28
2890	39.935931	32.835449	pine	11.66
2891	39.811929	32.981028	plane	24.76
2892	39.829769	32.911658	pine	18.79
2893	39.986622	32.659639	pine	2.59
2894	39.900815	32.707459	apple	29.27
2895	40.088909	32.697355	apple	20.86
2896	39.863565	32.822308	apple	15.64
2897	39.974801	32.721376	pine	18.63
2898	40.035083	32.730565	apple	27.33
2899	39.832052	32.768525	pine	5.84
2900	39.852418	32.951661	apple	16.2
2901	39.759113	32.992378	apple	21.04
2902	39.915831	32.883901	apple	27.04
2903	40.058907	32.756218	apple	21.07
2904	40.025011	32.987069	pine	2.75
2905	39.928229	32.777694	pine	19.78
2906	39.831523	32.99584	pine	19.95
2907	39.760515	32.952699	pine	5.8
2908	40.04386	32.839165	apple	14.74
2909	39.875564	32.665875	pine	24.46
2910	40.088021	32.972753	plane	18.64
2911	39.804727	32.870292	pine	5.44
2912	39.814186	32.600992	pine	20.32
2913	39.802614	32.626111	plane	9.4
2914	40.085202	32.601704	apple	25.63
2915	40.049797	32.662361	plane	17.96
2916	39.945858	32.871328	apple	7.74
2917	39.938775	32.901224	apple	18.38
2918	39.883551	32.829421	plane	21.21
2919	39.967347	32.783448	pine	26.19
2920	39.842463	32.72252	plane	29.07
2921	39.809771	32.815494	pine	21.95
2922	40.035452	32.687611	apple	22.5
2923	40.039539	32.690578	plane	16.02
2924	39.809378	32.819299	apple	15.01
2925	39.868402	32.860186	pine	14.38
2926	39.882814	32.952606	pine	6.87
2927	39.987154	32.770329	plane	19.61
2928	39.941603	32.789729	apple	6.85
2929	39.991137	32.623278	pine	13.79
2930	39.814851	32.872748	pine	22.23
2931	40.011338	32.910596	pine	19.57
2932	40.020505	32.89333	plane	26.52
2933	39.936426	32.957526	pine	15.93
2934	40.028937	32.743221	pine	2.14
2935	39.731912	32.79232	apple	16.25
2936	39.72047	32.60739	pine	2.21
2937	39.820966	32.605092	apple	23.11
2938	40.06342	32.747583	apple	28.57
2939	39.907777	32.832395	apple	10.69
2940	39.820298	32.679047	plane	16.0
2941	39.826809	32.764658	pine	9.94
2942	39.927841	32.628373	pine	24.28
2943	40.077617	32.655239	pine	18.58
2944	39.774756	32.709155	pine	9.56
2945	40.029534	32.616059	pine	6.33
2946	40.030508	32.781329	plane	29.37
2947	39.984154	32.896582	pine	13.75
2948	40.046432	32.820837	apple	20.71
2949	39.939685	32.898942	apple	26.1
2950	39.761044	32.935759	plane	27.96
2951	40.097781	32.996516	plane	17.28
2952	39.830877	32.657877	plane	11.09
2953	40.07386	32.692618	apple	3.55
2954	40.053388	32.674748	plane	7.29
2955	40.040528	32.81329	plane	17.23
2956	40.020175	32.949163	pine	28.67
2957	39.886954	32.625412	apple	18.95
2958	39.7056	32.982691	apple	28.33
2959	39.806703	32.77118	pine	29.27
2960	39.704167	32.917613	plane	24.1
2961	39.902551	32.629677	pine	6.4
2962	39.707422	32.969362	pine	3.19
2963	39.775671	32.785539	plane	12.39
2964	40.07619	32.751346	plane	2.25
2965	39.873125	32.811211	pine	15.29
2966	39.894891	32.621167	apple	2.55
2967	39.778047	32.647917	apple	29.52
2968	39.996523	32.882763	plane	21.87
2969	39.934242	32.859634	apple	22.84
2970	40.076695	32.792422	apple	26.28
2971	40.085707	32.875434	plane	7.3
2972	40.008306	32.605142	plane	24.14
2973	39.840149	32.92644	apple	4.0
2974	39.772732	32.987456	pine	2.42
2975	39.795381	32.81617	pine	3.68
2976	39.951625	32.852652	pine	19.76
2977	39.923345	32.763104	pine	21.36
2978	39.838642	32.826497	plane	15.17
2979	39.906697	32.933316	pine	10.14
2980	39.777526	32.845389	apple	8.68
2981	39.90344	32.80598	plane	22.58
2982	39.985501	32.991445	apple	27.76
2983	39.744553	32.969855	pine	21.26
2984	40.061311	32.736781	plane	23.92
2985	39.933709	32.606362	apple	23.23
2986	39.951478	32.887308	plane	6.37
2987	39.798657	32.617259	pine	4.0
2988	39.797219	32.676941	plane	21.18
2989	39.867706	32.993564	apple	21.17
2990	39.945131	32.846798	pine	23.6
2991	39.909801	32.665145	pine	27.77
2992	39.77106	32.948868	pine	27.16
2993	39.714745	32.950456	plane	19.94
2994	39.83379	32.805449	pine	9.67
2995	39.77071	32.89004	plane	7.04
2996	39.77906	32.821604	pine	28.28
2997	39.996836	32.838259	pine	9.51
2998	39.702956	32.859907	pine	11.07
2999	40.095945	32.84178	plane	29.39
3000	39.890483	32.923669	apple	26.18
3001	39.70486	32.842777	apple	19.04
3002	39.864147	32.845704	plane	10.83
3003	39.856738	32.625623	pine	10.73
3004	39.856084	32.911824	apple	23.03
3005	39.719283	32.621529	pine	14.69
3006	39.96356	32.757372	apple	6.41
3007	39.744352	32.88953	pine	13.97
3008	39.928864	32.765472	pine	29.86
3009	39.734801	32.862999	plane	18.61
3010	39.906967	32.917959	pine	18.43
3011	39.701804	32.6632	plane	7.0
3012	39.771592	32.629245	plane	9.63
3013	39.916295	32.880719	pine	6.66
3014	40.011215	32.697914	plane	24.02
3015	39.827064	32.7716	plane	24.16
3016	39.807402	32.946243	plane	10.49
3017	39.964008	32.778152	plane	27.12
3018	39.763014	32.870313	pine	8.35
3019	39.977604	32.727075	apple	20.91
3020	40.012507	32.801006	plane	11.45
3021	39.997267	32.788809	plane	27.89
3022	39.925651	32.816407	pine	22.49
3023	39.955576	32.652105	plane	14.43
3024	39.943209	32.776363	plane	20.27
3025	39.926463	32.869633	pine	22.25
3026	39.846242	32.989183	pine	13.56
3027	39.827463	32.82571	pine	11.19
3028	40.029412	32.963998	apple	3.19
3029	39.937787	32.666321	plane	22.99
3030	39.948612	32.783654	apple	10.18
3031	40.051352	32.881938	pine	22.14
3032	40.051636	32.838412	apple	12.99
3033	39.998398	32.995693	pine	27.07
3034	39.825693	32.784628	plane	9.49
3035	40.04766	32.979361	plane	12.45
3036	39.89323	32.66064	apple	20.48
3037	39.795928	32.959387	pine	13.41
3038	39.93567	32.796177	plane	21.58
3039	39.820814	32.99037	pine	12.33
3040	39.900074	32.734409	plane	23.55
3041	39.70579	32.721195	apple	3.97
3042	39.786322	32.930934	apple	13.16
3043	39.929243	32.89346	apple	13.65
3044	39.898607	32.605372	plane	28.39
3045	40.08708	32.663972	apple	15.1
3046	39.992485	32.82726	pine	21.44
3047	39.856698	32.770535	pine	2.93
3048	39.808616	32.781249	apple	23.06
3049	39.972198	32.935366	plane	14.12
3050	40.006517	32.870649	pine	14.6
3051	40.080336	32.851841	pine	24.58
3052	39.797073	32.821809	plane	24.27
3053	40.056374	32.923089	apple	13.6
3054	39.833936	32.990618	plane	2.83
3055	39.930089	32.943657	plane	6.34
3056	40.065447	32.738535	apple	8.64
3057	40.096166	32.623338	apple	15.87
3058	39.96466	32.86201	apple	7.79
3059	39.803108	32.728954	plane	21.96
3060	40.061739	32.686893	apple	6.68
3061	39.864344	32.997148	plane	23.89
3062	39.854448	32.990277	pine	29.4
3063	39.907854	32.929849	pine	24.34
3064	40.075995	32.683484	pine	24.94
3065	39.717822	32.776175	pine	21.99
3066	39.799775	32.939486	pine	13.71
3067	39.890083	32.792099	plane	2.13
3068	39.762812	32.679411	apple	10.59
3069	39.842727	32.609137	apple	16.98
3070	40.081599	32.976417	pine	19.87
3071	39.955751	32.726604	plane	26.21
3072	39.928944	32.711668	pine	21.08
3073	40.024413	32.752136	apple	21.84
3074	39.890158	32.906633	pine	16.13
3075	39.802167	32.79972	plane	19.74
3076	39.966294	32.994668	plane	18.02
3077	39.710775	32.66512	apple	8.75
3078	39.787243	32.787645	apple	28.19
3079	39.782733	32.612546	plane	27.01
3080	39.956802	32.870779	plane	19.17
3081	39.883168	32.650395	apple	4.42
3082	40.06715	32.629904	pine	2.33
3083	39.991649	32.979341	apple	3.32
3084	39.974341	32.971495	apple	23.53
3085	39.869902	32.88682	pine	17.28
3086	39.958312	32.731137	pine	25.55
3087	39.823702	32.750322	pine	16.4
3088	40.070825	32.891639	plane	21.18
3089	39.854055	32.755911	pine	14.49
3090	40.056256	32.770114	pine	28.99
3091	40.025592	32.60894	apple	27.12
3092	40.076509	32.873429	plane	9.05
3093	40.07098	32.943763	pine	26.25
3094	39.949236	32.661953	pine	14.29
3095	39.891338	32.644608	pine	25.29
3096	39.934225	32.910295	apple	13.81
3097	39.770187	32.779076	pine	20.31
3098	39.81212	32.733622	plane	24.3
3099	39.95744	32.869217	apple	18.94
3100	39.882835	32.833496	pine	16.57
3101	39.761965	32.963354	plane	18.46
3102	39.735643	32.689373	pine	13.14
3103	39.946345	32.861759	apple	27.7
3104	39.707505	32.973209	plane	14.3
3105	39.847024	32.639696	apple	3.32
3106	40.013288	32.746484	apple	22.01
3107	39.856434	32.607059	apple	6.07
3108	39.962209	32.862193	pine	29.01
3109	39.984266	32.901307	plane	8.53
3110	40.085187	32.869709	plane	23.44
3111	39.983086	32.725781	plane	23.56
3112	39.724398	32.612698	apple	15.84
3113	39.740916	32.680995	apple	10.21
3114	39.733426	32.907017	apple	11.24
3115	39.832501	32.872989	plane	17.63
3116	39.925541	32.856112	apple	8.98
3117	39.973774	32.718944	plane	12.32
3118	40.038525	32.672679	pine	15.77
3119	39.712006	32.825039	apple	29.39
3120	39.933663	32.656234	pine	20.38
3121	40.076479	32.790169	apple	26.57
3122	39.94465	32.925432	plane	14.73
3123	39.835604	32.603392	plane	25.22
3124	40.026636	32.651958	apple	14.1
3125	39.833952	32.752119	pine	25.18
3126	39.791983	32.928198	pine	5.86
3127	40.062863	32.878478	apple	2.61
3128	40.048436	32.841092	plane	9.71
3129	39.867797	32.758681	pine	14.69
3130	39.746487	32.82962	apple	20.36
3131	40.077483	32.840145	pine	11.88
3132	40.060273	32.818827	pine	21.01
3133	39.749813	32.727906	pine	21.84
3134	39.94691	32.99318	pine	16.74
3135	39.894036	32.663921	plane	26.58
3136	39.940809	32.963929	pine	21.37
3137	39.866696	32.836717	pine	7.54
3138	39.843024	32.657469	plane	7.64
3139	40.019856	32.892391	plane	27.6
3140	39.766883	32.629104	apple	10.37
3141	40.047724	32.797782	pine	18.94
3142	39.945767	32.732178	plane	26.46
3143	39.844251	32.896067	pine	17.88
3144	40.011357	32.954265	apple	27.71
3145	39.983356	32.835974	plane	11.07
3146	40.09664	32.674798	pine	28.03
3147	39.942981	32.882042	pine	25.96
3148	39.916061	32.955328	plane	12.03
3149	39.819014	32.645505	pine	3.72
3150	39.936393	32.999226	pine	21.86
3151	39.886067	32.615551	apple	12.12
3152	39.729927	32.772148	pine	10.07
3153	39.862074	32.963477	apple	7.15
3154	40.00901	32.951563	apple	10.43
3155	39.912346	32.842663	plane	17.91
3156	39.718353	32.66111	pine	7.09
3157	39.843505	32.956707	plane	3.92
3158	39.718434	32.604012	pine	27.86
3159	39.799764	32.890709	apple	13.36
3160	40.079555	32.834163	pine	14.01
3161	39.707019	32.792273	apple	18.08
3162	39.988065	32.639095	pine	10.69
3163	39.707145	32.961284	plane	13.72
3164	40.022446	32.784303	apple	11.7
3165	39.728376	32.888183	plane	25.42
3166	39.89877	32.906434	plane	13.8
3167	40.042909	32.731418	apple	14.3
3168	39.859524	32.911931	pine	28.97
3169	39.786614	32.877706	plane	22.94
3170	39.832042	32.829624	apple	28.74
3171	39.909829	32.813574	pine	17.13
3172	39.850684	32.798669	apple	8.83
3173	39.973637	32.6546	plane	15.88
3174	40.053977	32.8499	plane	20.81
3175	39.716121	32.721858	pine	12.68
3176	39.810257	32.96603	apple	3.86
3177	39.981108	32.677332	pine	21.66
3178	39.791624	32.859118	pine	14.18
3179	39.790035	32.789026	plane	10.96
3180	39.708321	32.683317	pine	29.72
3181	39.80846	32.673296	apple	14.2
3182	40.094663	32.767346	pine	12.38
3183	40.093746	32.671616	apple	25.94
3184	39.726912	32.600693	apple	10.53
3185	39.843362	32.642374	plane	13.55
3186	39.708093	32.988925	plane	27.47
3187	40.069695	32.880813	plane	17.55
3188	39.739524	32.643988	plane	8.46
3189	39.860875	32.867644	plane	21.72
3190	39.905931	32.734643	pine	12.88
3191	39.931466	32.665264	plane	6.18
3192	40.099088	32.777829	apple	25.14
3193	39.939418	32.659398	pine	24.96
3194	39.91159	32.903809	pine	28.93
3195	39.943064	32.694831	apple	29.39
3196	39.944848	32.686126	plane	25.46
3197	39.940061	32.820256	pine	2.92
3198	40.023901	32.676369	apple	4.81
3199	39.777446	32.743763	apple	9.15
3200	39.926503	32.66557	plane	5.21
3201	39.841123	32.892988	plane	28.08
3202	39.883838	32.74295	apple	15.67
3203	40.099564	32.761171	plane	17.34
3204	39.902451	32.737875	plane	15.8
3205	40.018253	32.832647	pine	24.76
3206	39.883685	32.701008	plane	25.59
3207	39.985614	32.756556	apple	21.92
3208	39.8412	32.754997	apple	24.85
3209	39.702354	32.957177	apple	5.26
3210	39.814458	32.772789	plane	24.52
3211	39.997917	32.742556	apple	22.64
3212	39.703278	32.606124	pine	3.41
3213	39.993263	32.727621	apple	20.71
3214	40.03689	32.937137	pine	26.79
3215	40.059299	32.664672	apple	22.21
3216	39.785276	32.888643	plane	27.55
3217	39.892534	32.717808	plane	10.93
3218	39.847199	32.747496	plane	23.23
3219	40.016842	32.82257	apple	10.41
3220	40.003934	32.849084	plane	23.06
3221	40.079817	32.759616	pine	22.54
3222	40.044495	32.944398	pine	29.77
3223	39.965741	32.991247	apple	27.34
3224	39.849978	32.84951	pine	14.38
3225	39.941611	32.777603	apple	16.54
3226	39.928727	32.808646	pine	18.95
3227	39.94931	32.616832	plane	13.02
3228	39.891525	32.736626	plane	22.59
3229	39.911877	32.978512	pine	12.99
3230	40.008678	32.784002	pine	7.13
3231	39.828867	32.906977	plane	3.95
3232	39.892004	32.703784	plane	28.63
3233	40.04147	32.678477	pine	8.23
3234	39.796207	32.674484	pine	19.56
3235	39.949593	32.686252	apple	13.62
3236	39.94995	32.616757	apple	27.5
3237	39.946106	32.630528	plane	8.31
3238	39.832	32.746177	apple	16.34
3239	39.896085	32.733689	apple	13.65
3240	39.777786	32.678417	pine	9.74
3241	39.745867	32.821865	plane	26.8
3242	40.058514	32.99096	apple	29.92
3243	39.809334	32.682865	apple	29.66
3244	39.853902	32.970712	pine	12.14
3245	39.938299	32.953657	pine	20.47
3246	40.011323	32.668925	pine	12.94
3247	39.792569	32.649025	apple	5.95
3248	39.817592	32.721481	apple	24.04
3249	39.915365	32.813814	pine	28.04
3250	39.933526	32.996902	pine	7.69
3251	40.044501	32.639559	plane	25.98
3252	40.02264	32.952844	pine	17.47
3253	39.712482	32.663316	apple	17.36
3254	39.794721	32.902358	pine	6.63
3255	39.892782	32.870412	apple	24.66
3256	39.927414	32.921528	plane	25.06
3257	39.723256	32.855273	apple	23.9
3258	40.027707	32.782301	pine	6.66
3259	39.772145	32.9925	plane	23.37
3260	40.078891	32.981917	pine	26.13
3261	39.782507	32.703112	plane	16.73
3262	40.063221	32.716989	pine	21.54
3263	40.050799	32.623669	plane	12.15
3264	39.951922	32.861589	plane	18.52
3265	39.860148	32.973493	plane	28.52
3266	39.809637	32.662694	apple	19.18
3267	39.946711	32.757107	pine	4.58
3268	40.01927	32.826119	pine	27.29
3269	39.864026	32.887348	pine	23.86
3270	40.074504	32.915829	pine	19.33
3271	40.099139	32.998547	pine	19.96
3272	40.019869	32.855054	apple	7.54
3273	39.823875	32.608969	plane	21.91
3274	39.884496	32.606897	pine	11.01
3275	39.920827	32.607187	apple	25.27
3276	39.975136	32.752295	apple	6.4
3277	39.764533	32.926836	pine	12.99
3278	39.841073	32.815894	plane	29.38
3279	39.916938	32.763647	pine	19.78
3280	39.884836	32.869498	plane	17.16
3281	40.085882	32.743851	apple	20.95
3282	39.797834	32.940534	pine	14.75
3283	40.050004	32.939147	pine	13.75
3284	39.953561	32.674616	pine	29.08
3285	39.890716	32.976491	apple	21.46
3286	39.855548	32.748814	plane	20.2
3287	39.821388	32.994254	apple	21.9
3288	39.855462	32.844056	pine	17.73
3289	39.907366	32.957232	pine	13.23
3290	39.932515	32.900101	pine	23.27
3291	39.837558	32.819209	pine	4.18
3292	40.083281	32.770031	apple	14.71
3293	40.087449	32.693982	apple	26.55
3294	39.820562	32.908497	apple	23.28
3295	39.801373	32.774973	pine	24.9
3296	39.772428	32.698199	pine	12.7
3297	40.019566	32.701519	pine	8.94
3298	39.787644	32.769994	pine	25.24
3299	39.946541	32.632609	pine	2.43
3300	40.03747	32.786113	plane	4.32
3301	40.050116	32.947611	pine	21.29
3302	40.015948	32.913834	pine	12.85
3303	40.063257	32.639423	pine	5.04
3304	39.730115	32.71881	apple	23.23
3305	40.096966	32.805561	apple	25.14
3306	39.929952	32.85255	plane	20.68
3307	39.717901	32.88108	plane	20.23
3308	40.043667	32.659563	plane	13.74
3309	39.731026	32.608148	apple	23.98
3310	39.910168	32.981032	plane	28.84
3311	39.706464	32.950073	pine	13.84
3312	39.751326	32.888891	pine	21.44
3313	39.71061	32.943894	apple	24.1
3314	39.7282	32.926856	plane	11.74
3315	39.824583	32.703786	pine	27.98
3316	39.745048	32.75941	apple	12.69
3317	39.813168	32.936131	plane	26.93
3318	39.790918	32.689462	apple	29.03
3319	39.9271	32.676855	apple	7.71
3320	39.715603	32.758721	pine	20.4
3321	39.764873	32.802559	apple	23.36
3322	39.826258	32.666649	apple	19.98
3323	39.933289	32.917825	apple	18.99
3324	39.779285	32.76212	pine	17.91
3325	40.079116	32.655862	apple	4.32
3326	39.798587	32.612524	plane	6.31
3327	39.926599	32.612557	pine	3.61
3328	39.805063	32.748922	plane	29.12
3329	40.070012	32.904963	pine	18.77
3330	39.721489	32.607889	pine	7.53
3331	39.838861	32.637547	apple	4.97
3332	39.710295	32.978728	pine	7.37
3333	39.801195	32.606943	pine	19.7
3334	39.852693	32.767949	pine	16.46
3335	39.73916	32.835959	plane	23.58
3336	39.761916	32.902	plane	12.75
3337	39.77121	32.753188	apple	10.45
3338	40.056617	32.95869	plane	29.57
3339	39.710552	32.691648	plane	25.36
3340	39.789957	32.871229	plane	9.88
3341	40.0378	32.700353	plane	10.76
3342	39.952789	32.803645	apple	17.5
3343	39.84405	32.960907	plane	16.69
3344	39.756037	32.932209	pine	21.05
3345	39.870948	32.754761	plane	28.12
3346	39.936893	32.90179	apple	15.49
3347	39.972335	32.990054	apple	28.31
3348	39.828418	32.86176	plane	24.61
3349	39.895112	32.965985	pine	10.62
3350	40.058045	32.618653	plane	24.28
3351	39.929338	32.78503	plane	19.27
3352	39.741109	32.831194	apple	23.7
3353	40.092301	32.966275	apple	24.52
3354	39.735455	32.644792	apple	16.78
3355	39.798975	32.847137	plane	24.12
3356	39.705244	32.864272	apple	13.94
3357	40.002794	32.961304	pine	14.99
3358	39.868786	32.893502	apple	21.82
3359	40.028526	32.702777	apple	4.29
3360	39.946746	32.644104	pine	18.63
3361	39.738973	32.779229	plane	26.5
3362	39.891952	32.692188	plane	14.08
3363	40.01185	32.896157	pine	2.37
3364	40.097494	32.899622	apple	11.49
3365	39.932488	32.900293	plane	10.72
3366	39.786989	32.982344	plane	27.03
3367	39.931439	32.99945	pine	24.86
3368	39.933724	32.699758	pine	17.73
3369	40.026726	32.603929	pine	12.76
3370	39.89833	32.735049	pine	12.76
3371	39.816705	32.80233	plane	10.43
3372	39.767373	32.609355	plane	3.63
3373	39.959546	32.837422	plane	21.24
3374	39.773511	32.608741	apple	28.94
3375	40.012592	32.653229	plane	11.92
3376	39.880603	32.60402	pine	28.61
3377	39.92888	32.959741	apple	27.82
3378	39.880462	32.937863	plane	20.33
3379	39.719977	32.632506	plane	17.23
3380	39.969823	32.849086	apple	13.58
3381	40.056108	32.979942	plane	2.54
3382	39.94425	32.643423	plane	7.2
3383	40.090642	32.81508	pine	28.61
3384	39.722535	32.944198	pine	12.64
3385	39.715592	32.929308	apple	17.52
3386	39.948482	32.900597	apple	8.06
3387	39.79436	32.842976	apple	13.86
3388	39.758513	32.83371	plane	26.98
3389	39.995007	32.703742	apple	7.65
3390	39.907747	32.840094	apple	6.7
3391	40.08181	32.817992	plane	10.84
3392	39.837164	32.858732	plane	15.42
3393	39.958511	32.868488	pine	29.56
3394	39.738329	32.993095	plane	11.1
3395	39.923621	32.905173	apple	22.87
3396	39.988752	32.648034	apple	21.37
3397	39.963543	32.975777	apple	25.77
3398	39.875385	32.61158	plane	20.73
3399	40.039904	32.753106	pine	8.88
3400	39.781258	32.782402	plane	5.83
3401	40.083269	32.986888	pine	15.77
3402	39.779359	32.95437	pine	18.37
3403	39.909757	32.855495	plane	6.18
3404	39.745948	32.974404	plane	12.78
3405	40.087621	32.765528	pine	24.55
3406	39.714305	32.937702	plane	21.9
3407	40.016992	32.735416	plane	24.52
3408	39.990767	32.999067	plane	4.89
3409	39.959275	32.859898	plane	21.1
3410	39.838135	32.678641	pine	15.47
3411	39.953828	32.69912	plane	16.75
3412	40.089711	32.819048	pine	15.73
3413	40.025135	32.752905	pine	24.41
3414	39.888827	32.95191	apple	21.17
3415	40.045205	32.73183	plane	16.12
3416	40.070556	32.773866	pine	8.19
3417	39.856558	32.795919	pine	26.19
3418	39.956639	32.886928	plane	16.5
3419	39.831064	32.841338	plane	24.05
3420	39.973472	32.623876	apple	26.74
3421	39.990735	32.854014	plane	6.59
3422	40.011675	32.805118	pine	4.81
3423	39.885424	32.888296	pine	22.25
3424	39.727121	32.97727	pine	24.71
3425	39.844124	32.914114	plane	2.63
3426	39.876615	32.841918	apple	2.01
3427	39.845821	32.647731	apple	3.21
3428	40.086165	32.933183	apple	19.58
3429	39.77569	32.951038	apple	28.85
3430	40.081474	32.929746	plane	7.23
3431	39.750875	32.96002	apple	7.31
3432	40.027853	32.763068	pine	13.55
3433	39.9131	32.639261	pine	13.11
3434	39.805047	32.944716	apple	6.68
3435	40.047892	32.927892	apple	11.21
3436	39.810399	32.699503	apple	16.85
3437	40.084864	32.726432	apple	3.64
3438	39.959196	32.800839	apple	9.03
3439	40.092029	32.707487	plane	20.34
3440	39.811555	32.662517	apple	8.74
3441	39.962449	32.831045	apple	13.87
3442	40.006737	32.698584	pine	16.53
3443	39.947251	32.915149	pine	2.54
3444	39.739525	32.644064	apple	2.62
3445	39.777283	32.668103	pine	3.4
3446	39.994423	32.938494	plane	18.83
3447	39.710859	32.651393	pine	5.56
3448	39.940897	32.817541	pine	23.63
3449	39.934606	32.629384	pine	21.52
3450	39.850652	32.65001	plane	8.03
3451	39.793889	32.648677	apple	8.54
3452	39.803032	32.894879	pine	10.14
3453	39.925483	32.968026	plane	7.25
3454	39.971833	32.696174	pine	2.38
3455	40.004317	32.917762	apple	4.56
3456	39.786356	32.664474	pine	22.82
3457	40.016537	32.706323	apple	5.69
3458	39.914583	32.72637	pine	6.61
3459	40.050674	32.766892	plane	2.11
3460	40.075678	32.991902	apple	7.28
3461	39.915224	32.73467	plane	2.23
3462	39.85138	32.640411	pine	12.65
3463	39.932955	32.856532	plane	20.54
3464	39.72492	32.617368	plane	23.09
3465	40.089038	32.742936	plane	23.19
3466	39.853269	32.810673	apple	16.22
3467	39.739726	32.981641	pine	21.28
3468	39.865627	32.815855	pine	21.09
3469	39.891112	32.679493	pine	28.65
3470	40.008806	32.983323	plane	6.44
3471	39.796051	32.79232	apple	8.39
3472	39.931796	32.801143	pine	25.75
3473	39.892069	32.702954	plane	12.87
3474	40.072778	32.831146	pine	18.06
3475	40.00717	32.68298	plane	26.94
3476	39.977669	32.645952	pine	16.69
3477	39.731732	32.805373	pine	8.1
3478	39.999078	32.653575	apple	7.85
3479	39.964304	32.644525	plane	16.38
3480	39.703468	32.765085	plane	10.34
3481	40.004244	32.913994	pine	26.19
3482	39.736903	32.617869	apple	13.88
3483	39.716904	32.740107	plane	8.41
3484	39.840631	32.752039	pine	29.78
3485	40.04525	32.914323	pine	11.91
3486	39.924815	32.824587	plane	15.66
3487	40.031362	32.911097	plane	21.89
3488	39.923638	32.851159	plane	12.66
3489	39.715633	32.817374	apple	4.84
3490	39.718726	32.768364	apple	27.68
3491	39.939334	32.800389	plane	14.94
3492	40.010929	32.888328	pine	8.78
3493	40.051013	32.823186	plane	27.7
3494	39.78369	32.784452	apple	9.73
3495	39.841598	32.648298	apple	2.66
3496	39.716037	32.804088	pine	23.79
3497	39.896662	32.798538	apple	11.89
3498	39.887338	32.727359	pine	11.04
3499	40.063718	32.684474	pine	19.09
3500	40.079322	32.996155	pine	4.92
3501	39.827389	32.676415	apple	2.22
3502	39.798424	32.862033	plane	9.76
3503	39.749982	32.678696	plane	9.05
3504	39.760035	32.769454	pine	7.83
3505	39.863208	32.64969	apple	12.81
3506	39.869146	32.616084	apple	19.41
3507	39.855283	32.914774	apple	9.51
3508	39.851501	32.874107	pine	21.49
3509	39.841533	32.761623	apple	8.76
3510	39.805309	32.903819	apple	9.14
3511	39.969826	32.771664	pine	11.51
3512	39.810081	32.735324	plane	4.1
3513	40.046787	32.871357	plane	3.95
3514	39.850753	32.666812	pine	14.8
3515	39.826306	32.83653	plane	13.37
3516	39.708983	32.729811	pine	23.29
3517	40.066309	32.973294	pine	11.68
3518	39.978096	32.840298	apple	9.74
3519	39.924488	32.946615	plane	10.07
3520	40.064338	32.768346	plane	19.24
3521	40.009285	32.844895	pine	9.29
3522	39.755274	32.875743	plane	24.08
3523	39.935184	32.977805	pine	3.18
3524	39.90882	32.91828	pine	19.41
3525	39.798375	32.879505	pine	8.79
3526	39.739336	32.659522	pine	17.43
3527	39.700348	32.709358	pine	6.37
3528	39.948952	32.986246	apple	18.35
3529	39.986092	32.61917	pine	26.16
3530	39.712741	32.879975	plane	26.57
3531	39.731222	32.843515	plane	20.39
3532	39.949033	32.963008	plane	24.88
3533	39.86952	32.873833	apple	17.39
3534	39.851528	32.881469	pine	9.84
3535	40.049425	32.624682	apple	4.5
3536	39.854473	32.78092	pine	22.99
